Site URL,token vul,secret vul,signed_request vul,referrer vul,DOM vul
http://www.wheeloffortune.com,1,1,1,1,-1
http://www.roadandtrack.com,1,1,1,1,1
http://www.offers.com,-1,1,1,1,1
http://www.librarything.com,1,1,1,1,1
http://www.creativecow.net,13,1,13,1,1
http://www.thehairpin.com,1,1,1,1,1
http://www.weei.com,16,1,16,1,1
http://www.viewpoints.com,1,1,1,1,1
http://www.news-press.com,12,1,12,1,1
http://www.mmafighting.com,1,1,1,1,1
http://www.appgraffiti.com,1,1,-1,1,1
http://www.prezi.com,1,1,1,1,1
http://www.floridatoday.com,12,1,12,1,1
http://www.spreecast.com,1,1,1,-1,1
http://www.whatcounts.com,1,1,1,1,1
http://www.zorpia.com,1,1,-1,1,1
http://www.dailyglow.com,1,1,1,1,1
http://www.nextdoor.com,12,1,12,1,1
http://www.app.com,12,1,12,1,1
http://www.pet360.com,23,1,23,-1,-1
http://www.tomsguide.com,1,1,1,1,1
http://www.klout.com,1,1,1,1,1
http://www.grandparents.com,1,1,1,1,1
http://www.bladeforums.com,2,2,2,2,2
http://www.technologyreview.com,1,1,1,1,1
http://www.recipe.com,1,1,1,1,1
http://www.racingjunk.com,10,10,10,10,10
http://www.wat.tv,11,1,11,1,1
http://www.songza.com,-1,1,-1,1,1
http://www.luckybrand.com,1,1,1,1,1
http://www.smh.com.au,1,1,1,1,1
http://www.trivago.com,1,1,1,1,1
http://www.independent.ie,1,1,1,1,-1
http://www.plink.com,1,1,1,1,1
http://www.999ktdy.com,-1,1,-1,1,1
http://www.roadscholar.org,1,1,-1,1,1
http://www.speedtv.com,1,1,1,1,1
http://www.newretirement.com,1,1,-1,1,1
http://www.makers.com,1,1,1,1,1
http://www.pravda.ru,1,1,1,1,1
http://www.build.com,1,1,1,1,1
http://www.discoverbing.com,1,1,1,1,1
http://www.clarkhoward.com,1,1,1,1,1
http://www.depositphotos.com,1,1,1,1,1
http://www.madison.com,11,1,11,-1,-1
http://www.urtak.com,1,1,1,1,1
http://www.cricketcountry.com,1,1,1,1,1
http://www.delawareonline.com,12,1,12,1,1
http://www.davidsbridal.com,1,1,1,1,1
http://www.teamsnap.com,20,1,20,1,1
http://www.mypalmbeachpost.com,1,1,1,1,1
http://www.roomstays.com,1,1,1,1,1
http://www.informationweek.com,1,1,1,1,1
http://www.lohud.com,12,1,12,1,1
http://www.commercialappeal.com,13,1,13,1,1
http://www.readyseteat.com,1,1,1,1,1
http://www.chicagoreader.com,1,1,1,1,1
http://www.mccormick.com,1,1,1,1,1
http://www.biblestudytools.com,1,1,1,1,1
http://www.points.com,20,1,20,1,1
http://www.bestcovery.com,-1,1,-1,1,1
http://www.naplesnews.com,13,1,13,1,1
http://www.rebelmouse.com,1,1,1,1,1
http://www.allfreeknitting.com,-1,1,-1,1,1
http://www.justcloud.com,1,1,1,1,1
http://www.shift.com,3,1,3,1,1
http://www.nextdaypets.com,12,1,12,-1,1
http://www.weather.ca,23,1,23,1,1
http://www.foxsoccer.com,1,1,1,1,1
http://www.barchart.com,1,1,1,1,1
http://www.fuelly.com,12,1,12,1,1
http://www.flattr.com,1,1,1,1,1
http://www.digg.com,-1,1,-1,1,1
http://www.zillowblog.com,14,14,14,14,14
http://www.turnsocial.com,14,14,14,14,14
http://www.qctimes.com,11,1,11,-1,-1
http://www.calorie-count.com,23,1,23,1,1
http://www.bloodyelbow.com,1,1,1,1,1
http://www.blogher.com,1,1,1,1,1
http://www.fragrantica.com,10,10,10,10,10
http://www.thefancy.com,1,1,1,1,1
http://www.docusign.net,1,1,1,1,1
http://www.jobpath.com,1,1,1,1,1
http://www.canalblog.com,1,1,1,1,1
http://www.santabanta.com,1,1,1,-1,-1
http://www.alltrails.com,1,1,1,1,1
http://www.kongregate.com,1,1,1,1,1
http://www.pressjack.com,13,1,13,1,1
http://www.denverdailydeals.com,1,1,1,1,1
http://www.vcstar.com,13,1,13,1,1
http://www.crooksandliars.com,1,1,1,1,1
http://www.myfuncards.com,10,10,10,10,10
http://www.yasni.com,1,1,1,-1,-1
http://www.wctv.tv,14,14,14,14,14
http://www.freethoughtblogs.com,14,14,14,14,14
http://www.good.is,23,1,23,-1,-1
http://www.funpic.de,20,1,20,1,1
http://www.bikeradar.com,1,1,1,1,1
http://www.spoke.com,1,1,1,1,-1
http://www.tasteofcountry.com,14,14,14,14,14
http://www.bitly.com,1,1,1,1,1
http://www.mycenturylink.com,1,1,1,1,1
http://www.hookandbullet.com,-1,1,-1,1,1
http://www.matadornetwork.com,20,1,20,1,-1
http://www.allfreesewing.com,-1,1,-1,1,1
http://www.wiseshop.com,1,1,1,1,1
http://www.quora.com,1,1,1,1,1
http://www.1800baskets.com,1,1,-1,1,1
http://www.aeriagames.com,1,1,1,1,1
http://www.whattoexpect.com,1,1,1,1,1
http://www.tablespoon.com,3,1,3,1,1
http://www.milesplit.com,23,1,23,-1,1
http://www.callofduty.com,10,10,10,10,10
http://www.fanbridge.com,12,1,12,1,1
http://www.theboot.com,14,14,14,14,14
http://www.freedomworks.org,20,1,20,1,1
http://www.ford-trucks.com,20,1,20,1,1
http://www.berecruited.com,1,1,1,1,1
http://www.mmamania.com,1,1,1,1,1
http://www.energycitizens.org,16,1,16,1,1
http://www.webmasterplan.com,12,1,12,-1,1
http://www.witn.com,14,14,14,14,14
http://www.lef.org,23,1,23,-1,-1
http://www.tapiture.com,-1,1,-1,1,1
http://www.computing.net,11,1,11,-1,-1
http://www.khanacademy.org,1,1,1,1,1
http://www.maybelline.com,24,1,24,1,1
http://www.mycentraljersey.com,12,1,12,1,1
http://www.homesandland.com,23,1,23,1,1
http://www.bigoven.com,23,1,23,1,1
http://www.ycheckrates.com,1,1,1,1,1
http://www.lacrossetribune.com,1,1,1,-1,-1
http://www.plantersplace.com,10,10,10,10,10
http://www.vulture.com,1,1,1,1,1
http://www.flyertalk.com,1,1,1,1,1
http://www.missoulian.com,11,1,11,-1,-1
http://www.kaboodle.com,22,1,22,-1,1
http://www.lolception.com,1,1,1,1,-1
http://www.travelpod.com,1,1,1,1,1
http://www.twoo.com,1,1,1,1,1
http://www.pacsun.com,1,1,1,1,1
http://www.mymove.com,1,1,1,1,1
http://www.tripadvisor.co.uk,1,1,1,1,1
http://www.hopster.com,1,1,1,-1,-1
http://www.airbnb.com,1,1,1,1,1
http://www.cutoutandkeep.net,1,1,1,-1,1
http://www.baublebox.com,1,1,1,1,-1
http://www.trademarkia.com,3,1,3,1,1
http://www.cookeatshare.com,1,1,1,1,1
http://www.dallascowboys.com,1,1,1,1,1
http://www.tunegenie.com,1,1,-1,1,1
http://www.tarot.com,1,1,1,1,1
http://www.cyclingnews.com,1,1,1,1,1
http://www.razoo.com,1,1,1,1,1
http://www.jollywallet.com,20,1,20,1,1
http://www.grocerycouponnetwork.com,1,1,1,1,1
http://www.fordparts.com,1,1,1,-1,-1
http://www.newhomesource.com,3,1,3,1,1
http://www.lookbook.nu,1,1,1,1,-1
http://www.metro.co.uk,1,1,1,1,1
http://www.onsugar.com,24,1,24,1,1
http://www.atlasobscura.com,1,1,1,1,1
http://www.watchdog.org,-1,1,-1,1,1
http://www.beachbody.com,14,14,14,14,14
http://www.pixer.mobi,1,1,1,1,1
http://www.triporati.com,-1,1,-1,1,1
http://www.referlocal.com,1,1,1,1,1
http://www.relevantmagazine.com,1,1,1,1,1
http://www.socialmediatoday.com,1,1,1,1,1
http://www.investorwords.com,1,1,1,1,1
http://www.uship.com,12,1,12,1,1
http://www.behance.net,22,1,22,1,1
http://www.rapidcityjournal.com,1,1,1,-1,-1
http://www.idealist.org,1,1,1,1,1
http://www.chess.com,15,1,15,1,1
http://www.nbcnews.com,1,1,1,1,1
http://www.horseracingnation.com,1,1,1,1,1
http://www.pantagraph.com,1,1,1,-1,-1
http://www.mymodernmet.com,11,1,11,1,1
http://www.stelladot.com,14,14,14,14,14
http://www.virtuallythere.com,23,1,23,1,1
http://www.ultrasimplediet.com,14,14,14,14,14
http://www.wholefoods.com,1,1,1,1,1
http://www.rm02.net,1,1,1,1,1
http://www.corvetteforum.com,1,1,1,1,1
http://www.allfreecopycatrecipes.com,-1,1,-1,1,1
http://www.usacarry.com,1,1,1,1,1
http://www.dvice.com,1,1,1,1,1
http://www.curbly.com,1,1,1,1,1
http://www.fotolia.com,1,1,1,1,1
http://www.americanprofile.com,1,1,1,1,1
http://www.scambook.com,1,1,1,1,1
http://www.scoop.it,1,1,1,1,1
http://www.brow.si,1,1,-1,1,1
http://www.fxnetworks.com,15,1,15,1,1
http://www.har.com,1,1,1,1,1
http://www.viddy.com,1,1,1,1,1
http://www.dice.com,11,1,11,1,1
http://www.runescape.com,24,1,24,1,1
http://www.dolesalads.com,11,1,11,1,1
http://www.baseballnation.com,1,1,1,1,1
http://www.cheatsguru.com,2,2,2,2,2
http://www.poetryfoundation.org,20,1,20,1,1
http://www.listia.com,1,1,1,1,1
http://www.televisionwithoutpity.com,1,1,1,1,-1
http://www.dailynews.com,14,14,14,14,14
http://www.soundboard.com,20,1,20,1,1
http://www.justmugshots.com,14,14,14,14,14
http://www.linkup.com,1,1,1,1,1
http://www.courierpress.com,1,1,1,1,1
http://www.fotolog.com,1,1,1,1,1
http://www.resume-now.com,12,1,12,-1,-1
http://www.wayn.com,1,1,1,1,1
http://www.wktv.com,2,2,2,2,2
http://www.trustpilot.com,-1,1,-1,1,1
http://www.mom365.com,10,10,10,10,10
http://www.psu.com,1,1,-1,1,1
http://www.bing.net,1,1,1,1,1
http://www.everything.org.uk,24,1,24,1,1
http://www.the-top-tens.com,-1,1,-1,1,1
http://www.amctv.com,1,1,1,1,1
http://www.berkleemusic.com,1,1,1,1,1
http://www.123contactform.com,1,1,1,-1,-1
http://www.christianitytoday.org,1,1,1,1,1
http://www.mybookezz.com,10,10,10,10,10
http://www.wirewax.com,20,1,20,1,1
http://www.condo.com,-1,1,-1,1,1
http://www.healthcaremagic.com,-1,1,1,1,1
http://www.memepix.com,1,1,1,1,1
http://www.dvidshub.net,1,1,1,1,1
http://www.alumniconnections.com,12,1,12,1,1
http://www.indiedb.com,1,1,1,1,1
http://www.mynews4.com,11,1,11,1,1
http://www.wetpaint.me,1,1,-1,1,1
http://www.fitnessmagazine.com,1,1,1,1,1
http://www.rouxbe.com,1,1,1,1,1
http://www.researchgate.net,22,1,22,1,1
http://www.arthritistoday.org,14,14,14,14,14
http://www.theaustralian.com.au,22,1,22,1,1
http://www.jambase.com,10,10,10,10,10
http://www.boldride.com,-1,1,-1,1,1
http://www.teamcoco.com,1,1,1,1,1
http://www.warthunder.com,11,1,11,1,1
http://www.tastebook.com,1,1,1,1,1
http://www.popvox.com,1,1,1,1,1
http://www.netbargains.com,1,1,1,1,1
http://www.yasni.info,1,1,1,-1,-1
http://www.feedbackforms.com,1,1,1,1,1
http://www.pressofatlanticcity.com,11,11,11,11,11
http://www.motleyfool.com,10,10,10,10,10
http://www.yellowpages.ca,1,1,1,1,1
http://www.reviewjournal.com,20,1,20,1,1
http://www.marvel.com,1,1,1,1,1
http://www.tcpalm.com,12,1,12,1,1
http://www.room77.com,-1,1,-1,1,1
http://www.dailydot.com,20,1,20,1,1
http://www.investingdaily.com,1,1,1,1,1
http://www.allpoetry.com,1,1,1,1,1
http://www.traffic.com,1,1,1,1,1
http://www.spafinder.com,1,1,1,1,1
http://www.videosift.com,1,1,1,1,1
http://www.rdio.com,-1,1,-1,1,1
http://www.iowastatedaily.com,11,11,11,11,11
http://www.sliderocket.com,11,11,11,11,11
http://www.socialreader.com,1,1,1,1,1
http://www.lincoln.com,1,1,1,1,1
http://www.sandiegoreader.com,1,1,1,1,1
http://www.finditquick.com,14,14,14,14,14
http://www.claires.com,1,1,-1,1,1
http://www.temptalia.com,1,1,1,1,1
http://www.mommypage.com,1,1,1,1,1
http://www.guestdesk.com,11,1,11,1,1
http://www.reporternews.com,12,1,12,1,1
http://www.reciperehab.com,1,1,1,1,1
http://www.sweetjack.com,1,1,1,1,1
http://www.toggle.com,10,10,10,10,10
http://www.photosnack.com,1,1,1,1,1
http://www.doubletakedeals.com,-1,1,-1,1,1
http://www.grubhub.com,1,1,1,1,1
http://www.votifi.com,1,1,1,1,1
http://www.edn.com,10,10,10,10,10
http://www.find.ly,12,1,12,1,1
http://www.intheyard.org,1,1,1,1,1
http://www.vtourist.com,1,1,1,-1,1
http://www.heraldextra.com,1,1,1,-1,-1
http://www.bismarcktribune.com,11,1,11,-1,-1
http://www.wcfcourier.com,11,1,11,-1,-1
http://www.kraftbrands.com,12,1,12,1,1
http://www.siouxcityjournal.com,1,1,1,-1,-1
http://www.archdaily.com,11,1,11,1,1
http://www.chewonit.com,1,1,1,1,1
http://www.wpxi.com,1,1,1,1,1
http://www.nextissue.com,1,1,-1,1,1
http://www.ancestry.co.uk,-1,1,-1,1,1
http://www.clatl.com,1,1,1,1,1
http://www.terra.es,1,1,1,1,1
http://www.ibsgroup.org,14,14,14,14,14
http://www.myajc.com,1,1,1,1,1
http://www.kbtx.com,14,14,14,14,14
http://www.cougarlife.com,1,1,1,-1,-1
http://www.tripadvisor.ca,1,1,1,1,1
http://www.download.com,1,1,1,1,1
http://www.keek.com,1,1,1,1,1
http://www.mkt32.net,1,1,1,1,1
http://www.gdgt.com,23,1,23,1,1
http://www.livecareer.com,12,1,12,-1,1
http://www.volunteermatch.org,-1,1,1,1,1
http://www.hotnewhiphop.com,1,1,1,1,1
http://www.sittercity.com,12,1,12,1,1
http://www.wvec.com,1,1,1,-1,1
http://www.trove.com,-1,1,-1,1,-1
http://www.fab.com,-1,1,-1,1,1
http://www.recycler.com,1,1,1,-1,1
http://www.inmagine.com,11,1,11,1,1
http://www.wolframalpha.com,1,1,1,1,1
http://www.poststar.com,12,1,12,-1,-1
http://www.business-standard.com,1,1,1,1,1
http://www.duncanhines.com,1,1,1,1,1
http://www.journeys.com,1,1,1,1,1
http://www.gaither.com,14,14,14,14,14
http://www.flipora.com,1,1,-1,1,1
http://www.patriotaction.net,1,1,1,1,1
http://www.realtidbits.com,1,1,1,1,1
http://www.bassresource.com,20,1,20,1,1
http://www.desura.com,1,1,1,1,1
http://www.techonline.com,10,10,10,10,10
http://www.flickrhivemind.net,14,14,14,14,14
http://www.threadless.com,1,1,1,1,1
http://www.wowway.net,1,1,1,1,1
http://www.mobile9.com,1,1,1,1,1
http://www.fredericknewspost.com,11,1,11,-1,-1
http://www.ticketweb.com,1,1,1,-1,1
http://www.avgthreatlabs.com,1,1,1,1,-1
http://www.ubi.com,24,1,24,1,-1
http://www.ipoll.com,1,1,1,1,1
http://www.svpply.com,1,1,1,1,1
http://www.hickoryrecord.com,11,1,11,-1,-1
http://www.californiaavocado.com,10,10,10,10,10
http://www.k12jobspot.com,1,1,1,1,1
http://www.sho.com,1,1,1,1,1
http://www.skyrock.com,1,1,1,1,1
http://www.silk.com,-1,1,-1,1,1
http://www.smarp.com,10,10,10,10,10
http://www.kjonline.com,14,14,14,14,14
http://www.govtrack.us,1,1,1,1,1
http://www.viewbix.com,1,1,1,1,1
http://www.paper.li,1,1,1,1,1
http://www.newyorktimes.com,-1,1,-1,1,1
http://www.stocktwits.com,1,1,1,1,-1
http://www.wistv.com,14,14,14,14,14
http://www.techhive.com,22,22,22,22,22
http://www.goldencorral.com,14,14,14,14,14
http://www.aarpdriversafety.org,10,10,10,10,10
http://www.freepeople.com,1,1,1,1,1
http://www.tout.com,1,1,1,1,1
http://www.streetfire.net,1,1,1,1,1
http://www.teennick.com,1,1,1,1,1
http://www.animalowners.com,1,1,1,1,1
http://www.trib.com,1,1,1,-1,-1
http://www.kraftfirsttaste.com,12,1,12,1,1
http://www.streetadvisor.com,1,1,1,1,1
http://www.pennysaverusa.com,1,1,1,1,1
http://www.themetapicture.com,1,1,1,1,1
http://www.loveagain.com,1,1,1,1,1
http://www.espnfc.com,1,1,-1,1,1
http://www.8coupons.com,1,1,1,1,1
http://www.crash.net,3,1,1,1,1
http://www.eshakti.com,3,1,3,1,1
http://www.mcnhub.com,1,1,1,1,1
http://www.sharemyplaylists.com,1,1,1,-1,-1
http://www.souplantation.com,14,14,14,14,14
http://www.cuisinart.com,1,1,1,1,1
http://www.nature.org,1,1,1,1,1
http://www.flipsnack.com,1,1,1,1,1
http://www.uniqlo.com,1,1,1,1,1
http://www.shiftgig.com,1,1,1,1,1
http://www.prankdial.com,3,1,3,1,1
http://www.classifieds1000.com,1,1,1,1,1
http://www.hometalk.com,1,1,-1,1,1
http://www.date.com,1,1,-1,1,1
http://www.axs.com,1,1,1,1,1
http://www.allfreecrochetafghanpatterns.com,-1,1,-1,1,1
http://www.dailymakeover.com,1,1,1,-1,-1
http://www.thekrazycouponlady.com,-1,1,-1,1,1
http://www.food52.com,1,1,-1,1,1
http://www.kens5.com,1,1,1,-1,1
http://www.taylorswift.com,1,1,1,1,1
http://www.seatguru.com,1,1,1,1,1
http://www.news24.com,1,1,1,1,1
http://www.startwire.com,1,1,1,1,1
http://www.urbandecay.com,1,1,-1,1,1
http://www.seizethedeal.com,1,1,1,-1,-1
http://www.bradsdeals.com,-1,1,-1,1,1
http://www.buzznet.com,22,1,22,1,1
http://www.mrmovietimes.com,2,2,2,2,2
http://www.trimdownclub.com,10,10,10,10,10
http://www.clipix.com,1,1,1,1,1
http://www.telly.com,1,1,1,1,1
http://www.memegenerator.net,-1,1,-1,1,1
http://www.forlocations.com,2,2,2,2,2
http://www.easytobook.com,1,1,1,1,1
http://www.cardomain.com,10,10,10,10,10
http://www.games.com,1,1,1,1,1
http://www.lionbrand.com,14,14,14,14,14
http://www.queerty.com,2,2,2,2,2
http://www.ratekick.com,2,2,2,2,2
http://www.tipjunkie.com,2,2,2,2,2
http://www.democratsenators.org,10,10,10,10,10
http://www.mysurvey.com,11,1,11,1,1
http://www.punchtab.com,1,1,1,1,1
http://www.billingsgazette.com,1,1,1,-1,-1
http://www.myvideo.de,1,1,-1,1,1
http://www.zoho.com,1,1,1,-1,-1
http://www.filmon.com,-1,1,-1,1,1
http://www.maillist-manage.com,1,1,1,1,1
http://www.spotcrime.com,2,2,2,2,2
http://www.candystand.com,1,1,1,1,1
http://www.teaparty.org,2,2,2,2,2
http://www.youmint.com,24,24,24,24,24
http://www.atr.org,2,2,2,2,2
http://www.sapo.pt,14,14,14,14,14
http://www.fuelrewards.com,12,12,12,12,12
http://www.legendaryfind.com,1,1,1,1,1
http://www.actionnewsjax.com,2,2,2,2,2
http://www.tumtiki.com,1,1,1,1,1
http://www.saveology.com,10,10,10,10,10
http://www.favim.com,1,1,1,1,1
http://www.loginradius.com,23,1,23,1,1
http://www.tintup.com,10,10,10,10,10
http://www.vegetariantimes.com,2,2,2,2,2
http://www.veteranstoday.com,1,1,1,1,1
http://www.bidgunner.com,2,2,2,2,2
http://www.gamescanvas.com,1,1,1,1,1
http://www.saturdaydownsouth.com,10,10,10,10,10
http://www.novica.com,1,1,1,1,1
http://www.commentarymagazine.com,14,14,14,14,14
http://www.arboristsite.com,2,2,2,2,2
http://www.balleralert.com,2,2,2,2,2
http://www.virgilio.it,2,2,2,2,2
http://www.perfectmatch.com,12,1,12,1,1
http://www.mapmyrun.com,1,1,1,1,1
http://www.makemeheal.com,2,2,2,2,2
http://www.yellowbook.com,1,1,1,1,1
http://www.news-leader.com,12,1,12,1,1
