Rank,Site URL,token vul,secret vul,signed_request vul,referrer vul,DOM vul, SDK used, social plugin used
8404,http://www.wowway.net,1,1,1,1,1,1,0
8423,http://www.mobile9.com,1,1,1,1,1,0,0
8431,http://www.fredericknewspost.com,11,1,11,-1,-1,0,0
8437,http://www.ticketweb.com,1,1,1,-1,1,0,0
8442,http://www.avgthreatlabs.com,1,1,1,1,-1,0,0
8447,http://www.ubi.com,24,1,24,1,-1,0,0
8460,http://www.ipoll.com,1,1,1,1,1,0,0
8461,http://www.svpply.com,1,1,1,1,1,0,0
8468,http://www.hickoryrecord.com,11,1,11,-1,-1,0,0
8488,http://www.news-leader.com,12,1,12,1,1,1,0
8495,http://www.californiaavocado.com,10,10,10,10,10,1,0
8511,http://www.k12jobspot.com,1,1,1,1,1,0,0
8512,http://www.sho.com,1,1,1,1,1,0,0
8519,http://www.skyrock.com,1,1,1,1,1,1,0
8560,http://www.silk.com,-1,1,-1,1,1,1,0
8603,http://www.smarp.com,10,10,10,10,10,1,0
8626,http://www.govtrack.us,1,1,1,1,1,0,0
8634,http://www.viewbix.com,1,1,1,1,1,0,0
8636,http://www.paper.li,1,1,1,1,1,0,0
8717,http://www.newyorktimes.com,-1,1,-1,1,1,1,0
8730,http://www.stocktwits.com,1,1,1,1,-1,0,0
8744,http://www.techhive.com,22,22,22,22,22,0,0
8758,http://www.aarpdriversafety.org,10,10,10,10,10,0,0
8762,http://www.freepeople.com,1,1,1,1,1,1,0
8767,http://www.tout.com,1,1,1,1,1,0,0
8776,http://www.streetfire.net,1,1,1,1,1,0,0
8793,http://www.teennick.com,1,1,1,1,1,1,0
8798,http://www.arboristsite.com,2,2,2,2,2,1,0
8804,http://www.animalowners.com,1,1,1,1,1,0,0
8809,http://www.trib.com,1,1,1,-1,-1,0,0
8837,http://www.kraftfirsttaste.com,12,1,12,1,1,1,0
8842,http://www.streetadvisor.com,1,1,1,1,1,0,0
8881,http://www.pennysaverusa.com,1,1,1,1,1,1,0
8894,http://www.balleralert.com,2,2,2,2,2,0,0
8927,http://www.virgilio.it,2,2,2,2,2,1,0
8928,http://www.themetapicture.com,1,1,1,1,1,0,0
8932,http://www.loveagain.com,1,1,1,1,1,1,0
8953,http://www.perfectmatch.com,12,1,12,1,1,0,0
8968,http://www.espnfc.com,1,1,-1,1,1,1,0
9006,http://www.8coupons.com,1,1,1,1,1,0,1
9007,http://www.crash.net,3,1,1,1,1,0,0
9048,http://www.eshakti.com,3,1,3,1,1,1,0
9055,http://www.mcnhub.com,1,1,1,1,1,0,0
9093,http://www.sharemyplaylists.com,1,1,1,-1,-1,0,0
9111,http://www.cuisinart.com,1,1,1,1,1,0,1
9122,http://www.nature.org,1,1,1,1,1,0,0
9123,http://www.flipsnack.com,1,1,1,1,1,0,0
9124,http://www.uniqlo.com,1,1,1,1,1,0,0
9128,http://www.shiftgig.com,1,1,1,1,1,0,0
9165,http://www.prankdial.com,3,1,3,1,1,1,0
9206,http://www.classifieds1000.com,1,1,1,1,1,0,0
9276,http://www.hometalk.com,1,1,-1,1,1,1,0
9277,http://www.date.com,1,1,-1,1,1,0,1
9279,http://www.axs.com,1,1,1,1,1,1,0
9292,http://www.mapmyrun.com,1,1,1,1,1,0,0
9331,http://www.allfreecrochetafghanpatterns.com,-1,1,-1,1,1,1,0
9339,http://www.dailymakeover.com,1,1,1,-1,-1,0,0
9347,http://www.thekrazycouponlady.com,-1,1,-1,1,1,1,0
9357,http://www.makemeheal.com,2,2,2,2,2,0,1
9359,http://www.food52.com,1,1,-1,1,1,1,0
9376,http://www.kens5.com,1,1,1,-1,1,0,0
9411,http://www.taylorswift.com,1,1,1,1,1,0,0
9431,http://www.seatguru.com,1,1,1,1,1,1,0
9444,http://www.news24.com,1,1,1,1,1,0,0
9459,http://www.startwire.com,1,1,1,1,1,0,0
9468,http://www.urbandecay.com,1,1,-1,1,1,0,1
9486,http://www.seizethedeal.com,1,1,1,-1,-1,0,0
9528,http://www.sojo.net,1,1,1,1,1,0,0
9574,http://www.krmg.com,1,1,1,1,1,0,0
9583,http://www.nashvillescene.com,1,1,1,1,1,1,0
9584,http://www.cupid.com,,1,,1,1,1,0
9669,http://www.motherearthliving.com,1,1,1,1,1,0,0
9670,http://www.imagecollect.com,1,1,1,1,1,0,0
9675,http://www.alison.com,1,1,1,-1,-1,0,0
9689,http://www.ky3.com,,1,,1,1,1,0
9707,http://www.greatfallstribune.com,,1,,1,1,1,0
9712,http://www.mydesert.com,,1,,1,1,1,0
9733,http://www.fundrazr.com,1,1,1,1,1,0,0
9738,http://www.tunefind.com,1,1,1,1,1,0,0
9762,http://www.abc4.com,2,2,2,2,2,0,0
9765,http://www.windows7forums.com,1,1,1,-1,-1,0,0
9804,http://www.fundly.com,1,1,1,1,1,0,0
9806,http://www.soup.io,1,1,1,1,1,0,0
9809,http://www.csnchicago.com,,1,,1,-1,0,0
9825,http://www.parents.com,1,1,1,1,1,0,0
9866,http://www.tvland.com,1,1,1,1,1,1,0
9867,http://www.buddytv.com,3,1,3,1,1,0,1
9875,http://www.necn.com,1,1,1,1,1,0,0
9880,http://www.pfaltzgraff.com,3,1,3,1,1,0,1
9898,http://www.citizen-times.com,,1,,1,1,1,0
9907,http://www.blaze.com,1,1,1,1,1,1,0
9908,http://www.flavortownusa.com,1,1,1,-1,-1,0,0
9930,http://www.drhyman.com,1,1,1,1,1,0,0
9950,http://www.kiva.org,1,1,,1,1,1,0
9967,http://www.savingmore.com,1,1,1,1,1,0,0
9981,http://www.tf1.fr,1,1,1,1,1,1,0
9989,http://www.southbeachdiet.com,1,1,1,1,1,0,0
10007,http://www.stuff.co.nz,1,1,1,1,1,0,0
10009,http://www.moopz.com,,1,,1,1,0,0
10019,http://www.tripit.com,1,1,1,1,1,0,0
10063,http://www.gamesloth.com,1,1,1,1,1,0,0
10070,http://www.chicagonow.com,1,1,1,1,1,0,0
10080,http://www.gameninja.com,3,1,3,1,1,1,0
10087,http://www.bharatstudent.com,3,1,3,1,1,0,1
10095,http://www.geocities.com,1,1,1,1,1,0,0
10151,http://www.snorgtees.com,,1,,1,1,1,0
10156,http://www.exploretalent.com,,1,,1,1,0,1
10170,http://www.bodycentral.com,1,1,-1,1,1,1,0
10186,http://www.reelz.com,1,1,1,1,1,0,0
10191,http://www.nationofchange.org,2,2,2,2,2,0,1
10195,http://www.gamedev.net,,1,,1,1,0,0
10201,http://www.phonedog.com,-1,1,-1,1,1,1,0
10210,http://www.theindependent.com,1,1,1,-1,-1,0,0
10250,http://www.burdastyle.com,1,1,1,1,1,0,0
10286,http://www.healthcallings.com,,1,,1,1,0,0
10323,http://www.herald-dispatch.com,,1,,1,1,1,0
10342,http://www.minecraftsurvivalgames.com,,1,,-1,-1,0,0
10343,http://www.airsplat.com,3,1,3,1,1,1,0
10358,http://www.streema.com,1,1,1,1,1,0,0
10368,http://www.clevescene.com,1,1,1,1,1,1,0
10375,http://www.bernat.com,1,1,1,1,1,0,0
10382,http://www.presstelegram.com,,1,,1,1,1,0
10387,http://www.mad.ly,1,1,1,-1,1,0,0
10403,http://www.qello.com,1,1,1,1,1,0,0
10424,http://www.chatabout.com,1,1,1,1,1,0,0
10425,http://www.pixiv.net,,1,,1,1,0,0
10433,http://www.footytube.com,,1,,-1,-1,1,0
10437,http://www.clickfun.com,1,1,1,1,1,1,0
10440,http://www.nationbuilder.com,1,1,1,1,1,0,0
10448,http://www.celticsblog.com,1,1,1,1,1,0,0
10482,http://www.hipmunk.com,-1,1,-1,1,1,1,0
10493,http://www.herald-review.com,,1,,-1,-1,1,0
10494,http://www.firstgiving.com,,1,,1,1,1,0
10518,http://www.restaurants.com,1,1,1,1,1,0,1
10526,http://www.greenvilleonline.com,,1,,1,1,1,0
10566,http://www.dailymotion.com,1,1,1,1,1,1,0
10581,http://www.eamobile.com,,1,,1,-1,1,0
10589,http://www.lovingyou.com,1,1,1,1,1,0,0
10599,http://www.singletracks.com,1,1,1,1,1,0,0
10615,http://www.anycodes.com,1,1,1,1,1,0,0
10641,http://www.webfetti.com,-1,1,-1,1,1,1,0
10643,http://www.favequilts.com,-1,1,-1,1,1,1,0
10654,http://www.alldevotion.com,1,1,1,1,1,0,0
10663,http://www.screencrush.com,,1,,1,1,1,0
10686,http://www.traillink.com,-1,1,-1,1,1,1,0
10687,http://www.free-ebooks.net,,1,,1,1,0,0
10700,http://www.halfhourmeals.com,,1,,1,1,0,1
10702,http://www.idealgasm.com,1,1,1,1,1,0,1
10705,http://www.cylex-usa.com,,1,,1,1,0,1
10706,http://www.gofobo.com,3,1,3,1,1,0,1
10707,http://www.mynews3.com,,1,,1,1,0,0
10710,http://www.kirkusreviews.com,1,1,1,1,1,0,0
10719,http://www.kitsapsun.com,,1,,1,1,0,0
10728,http://www.homeshine.com,1,1,1,1,1,0,0
10739,http://www.theactivetimes.com,2,2,2,2,2,0,1
10748,http://www.fitclick.com,3,1,3,1,1,1,0
10793,http://www.zgtrk.com,1,1,1,1,1,0,0
10795,http://www.strava.com,,1,,1,1,0,0
10801,http://www.radiotimes.com,,1,,1,1,0,0
10807,http://www.myregistry.com,1,1,1,1,1,0,0
10816,http://www.cellplus.com,1,1,1,1,1,0,0
10835,http://www.gazeta.pl,3,1,3,1,1,0,1
10892,http://www.novelguide.com,1,1,1,1,1,0,1
10907,http://www.statesmanjournal.com,,1,,1,1,1,0
10917,http://www.gamepressure.com,1,1,1,1,1,0,0
10925,http://www.calamel.jp,,1,,1,1,0,0
10926,http://www.focus.de,,1,,1,1,1,0
10930,http://www.swtimes.com,2,2,2,2,2,1,0
10965,http://www.starwars.com,1,1,1,-1,1,0,0
10983,http://www.bluebunny.com,1,1,1,1,1,0,0
11002,http://www.inmarkit.com,1,1,1,1,1,0,0
11004,http://www.yahoomail.com,1,1,1,-1,-1,0,0
11013,http://www.christianchronicle.org,1,1,1,1,1,0,0
11027,http://www.markosweb.com,1,1,1,1,1,0,0
11042,http://www.sportsvite.com,3,1,3,1,1,0,1
11049,http://www.game321.com,1,1,1,1,1,0,0
11053,http://www.expedia.ca,1,1,-1,1,1,1,0
11054,http://www.ezinemark.com,2,2,2,2,2,0,0
11085,http://www.stylemepretty.com,3,1,3,1,1,1,0
11107,http://www.argusleader.com,,1,,1,1,1,0
11126,http://www.manatron.com,1,1,1,1,1,0,0
11142,http://www.acne.org,1,1,1,1,1,0,0
11155,http://www.shopsave.us,1,1,-1,1,1,1,0
11158,http://www.mygofer.com,1,1,1,1,1,0,0
11179,http://www.basketball-reference.com,1,1,1,1,1,0,0
11183,http://www.vocabulary.com,1,1,1,1,1,0,0
11188,http://www.vagaro.com,1,1,-1,1,1,1,0
11209,http://www.fox16.com,,1,,-1,-1,0,0
11219,http://www.stitcher.com,3,1,3,1,1,1,0
11273,http://www.gogobot.com,1,1,1,1,1,1,0
11291,http://www.cagesideseats.com,1,1,1,1,1,0,0
11359,http://www.ruvr.ru,1,1,1,1,1,1,0
11371,http://www.governmax.com,1,1,1,1,1,0,0
11391,http://www.wsaw.com,,1,,1,1,1,0
11437,http://www.point2.com,,1,,-1,1,0,0
11447,http://www.gamedesire.com,1,1,1,1,1,0,0
11457,http://www.shopworldkitchen.com,1,1,1,1,1,0,0
11459,http://www.kudzu.com,,1,,1,1,0,1
11463,http://www.purevolume.com,1,1,1,1,1,1,0
11468,http://www.pastebin.com,1,1,1,1,1,0,0
11471,http://www.citysquares.com,,1,,1,1,0,1
11485,http://www.allfreekidscrafts.com,-1,1,-1,1,1,1,0
11508,http://www.colts.com,,1,,1,1,0,0
11514,http://www.cinema.de,,1,,1,1,1,0
11515,http://www.digitalversus.com,,1,,1,1,1,0
11555,http://www.tudiscovery.com,1,1,1,1,1,0,0
11561,http://www.donnamoderna.com,1,1,1,1,-1,0,0
11567,http://www.floridamoves.com,-1,1,-1,1,1,1,0
11583,http://www.vacationhomerentals.com,1,1,1,1,1,0,0
11601,http://www.localxpress.com,1,1,1,1,1,0,0
11608,http://www.starcrush.com,,1,,1,1,1,0
11622,http://www.mlbdailydish.com,1,1,1,1,1,0,0
11644,http://www.dwell.com,1,1,1,1,1,0,0
11646,http://www.theeagle.com,1,1,1,-1,-1,0,0
11667,http://www.greenbaypressgazette.com,,1,,1,1,1,0
11695,http://www.co-optimus.com,3,1,3,1,1,1,0
11699,http://www.gulflive.com,1,1,1,1,1,0,0
11701,http://www.followmyhealth.com,1,1,1,1,1,0,0
11707,http://www.knue.com,,1,,1,1,1,0
11722,http://www.newsgab.com,1,1,1,1,1,1,0
11725,http://www.radiolab.org,1,1,1,1,1,0,0
11748,http://www.imikimi.com,3,1,3,1,1,0,1
11756,http://www.wmctv.com,,1,,1,1,1,0
11769,http://www.radiotime.com,,1,,1,1,0,0
11774,http://www.personalitycafe.com,,1,,1,1,1,0
11784,http://www.asiantown.net,3,1,1,1,1,0,0
11813,http://www.poundingtherock.com,1,1,1,1,1,0,0
11817,http://www.budlight.com,1,1,1,1,1,0,0
11825,http://www.unionleader.com,,1,,1,1,1,0
11843,http://www.firmoo.com,1,1,1,1,1,0,0
11872,http://www.revolutionsoccer.net,1,1,1,1,1,0,0
11901,http://www.eol.org,1,1,1,1,1,0,0
11935,http://www.bookcloseouts.com,1,1,1,1,1,0,0
11995,http://www.mapmyride.com,1,1,1,1,1,0,0
12000,http://www.4tests.com,1,1,1,1,1,0,0
12001,http://www.csnhouston.com,1,1,1,1,1,0,0
12003,http://www.popcrush.com,,1,,1,1,1,0
12041,http://www.jjshouse.com,1,1,1,1,1,0,1
12049,http://www.amigos.com,3,1,3,1,1,0,1
12054,http://www.tdn.com,,1,,1,1,1,0
12074,http://www.hometheaterforum.com,1,1,1,1,1,0,0
12088,http://www.redding.com,,1,,1,1,0,0
12090,http://www.sourceforge.jp,,1,,1,1,0,0
12100,http://www.indulgy.com,-1,1,-1,1,1,0,1
12115,http://www.crowdrise.com,1,1,1,1,1,0,0
12127,http://www.syncmyride.com,,1,,1,1,0,0
12135,http://www.fiverr.com,,1,,-1,1,0,0
12142,http://www.outdoorlivingshowroom.com,,1,,1,1,1,0
12149,http://www.audiofanzine.com,1,1,1,-1,1,0,0
12156,http://www.toonzone.net,1,1,1,1,1,1,0
12164,http://www.designbyhumans.com,3,1,3,1,1,1,0
12169,http://www.keycaptcha.com,,1,,1,-1,0,0
12173,http://www.bloggingtheboys.com,1,1,1,1,1,0,0
12183,http://www.therpf.com,1,1,1,1,1,1,0
12190,http://www.wifr.com,,1,,1,1,1,0
12193,http://www.1.fm,-1,1,-1,1,1,1,0
12211,http://www.mvelopes.com,,1,,1,1,0,0
12213,http://www.pandora.net,,1,,1,1,1,0
12290,http://www.popmog.com,1,1,1,1,1,0,0
12301,http://www.ninersnation.com,1,1,1,1,1,0,0
12304,http://www.mytinyphone.com,1,1,1,1,1,0,0
12309,http://www.locategrave.org,-1,1,-1,1,1,1,0
12379,http://www.architizer.com,1,1,1,1,1,0,0
12391,http://www.paperbackswap.com,3,1,3,1,1,0,1
12399,http://www.domesticsale.com,1,1,1,1,1,0,0
12420,http://www.coursehero.com,-1,1,-1,1,1,1,0
12444,http://www.oceaniacruises.com,1,1,1,-1,-1,0,0
12445,http://www.ruelala.com,1,1,1,1,1,0,0
12453,http://www.uploading.com,1,1,1,1,1,0,0
12459,http://www.austin360.com,1,1,1,1,1,0,0
12460,http://www.surveyspot.com,-1,1,-1,1,-1,1,0
12464,http://www.r2games.com,1,1,1,1,1,0,0
12478,http://www.fubar.com,1,1,1,1,1,1,0
12527,http://www.thebolditalic.com,,1,,-1,-1,0,0
12530,http://www.eharmonytrk.com,,1,,1,1,1,0
12546,http://www.smowtion.com,,1,,1,1,1,0
12570,http://www.comcastoffers.com,1,1,1,1,1,0,0
12573,http://www.poughkeepsiejournal.com,,1,,1,1,1,0
12576,http://www.quotev.com,1,1,1,1,1,1,0
12577,http://www.ultimateclassicrock.com,,1,,1,1,1,0
12624,http://www.point2agent.com,,1,,1,1,0,0
12653,http://www.chicagobusiness.com,1,1,1,1,1,0,0
12656,http://www.dashrecipes.com,-1,1,1,1,1,0,0
12671,http://www.yugster.com,1,1,1,1,1,0,0
12688,http://www.snapguide.com,-1,1,-1,1,1,1,0
12689,http://www.hertzcarsales.com,1,1,1,1,1,0,1
12697,http://www.seattlemet.com,1,1,1,1,1,0,0
12704,http://www.dealfind.com,-1,1,-1,1,1,1,0
12724,http://www.mountainproject.com,1,1,1,-1,1,0,0
12735,http://www.badlefthook.com,1,1,1,1,1,0,0
12740,http://www.ancestry.com.au,-1,1,-1,1,1,1,0
12746,http://www.resortsandlodges.com,1,1,1,1,1,0,0
12747,http://www.greetingcarduniverse.com,1,1,-1,1,1,0,1
12749,http://www.karaoke-version.com,1,1,1,1,1,1,0
12767,http://www.socialphy.com,1,1,1,1,1,1,0
12781,http://www.religionnews.com,,1,,-1,-1,0,0
12809,http://www.techimo.com,1,1,1,1,1,1,0
12860,http://www.discoverohio.com,3,1,3,1,1,0,1
12863,http://www.theleafchronicle.com,,1,,1,1,1,0
12869,http://www.sell.com,1,1,1,1,1,0,0
12884,http://www.digitaljournal.com,3,1,3,1,1,0,1
12907,http://www.advocacytoaction.com,2,2,2,2,2,0,0
12913,http://www.newsgeni.us,1,1,1,1,1,0,1
12939,http://www.insideview.com,3,1,3,1,1,1,0
12952,http://www.meemix.com,1,1,1,1,1,0,0
13018,http://www.careerbliss.com,1,1,1,1,1,0,0
13024,http://www.spundge.com,1,1,1,-1,1,0,0
13049,http://www.wsbradio.com,1,1,1,1,1,0,0
13050,http://www.digitalrewards.com,1,1,1,1,1,0,0
13051,http://www.userecho.com,1,1,1,1,1,0,0
13076,http://www.yandy.com,3,1,3,1,1,0,1
13085,http://www.dot429.com,1,1,1,1,1,0,0
13106,http://www.govolsxtra.com,,1,,1,1,0,0
13108,http://www.ibid2save.com,,1,,-1,-1,1,0
13124,http://www.payloadz.com,3,3,3,3,3,1,0
13152,http://www.alaskadispatch.com,1,1,1,1,1,0,0
13192,http://www.usingenglish.com,1,1,1,1,1,1,0
13208,http://www.geneanet.org,1,1,1,1,1,1,0
13228,http://www.kitchme.com,1,1,1,1,1,0,0
13245,http://www.portlandmercury.com,1,1,1,1,1,1,0
13247,http://www.torrentreactor.net,10,10,10,10,10,0,0
13250,http://www.showings.com,,1,,1,1,0,0
13298,http://www.projectnursery.com,3,1,3,1,1,0,1
13348,http://www.raileurope.com,1,1,1,-1,1,0,0
13377,http://www.camelcamelcamel.com,1,1,1,1,1,0,0
13387,http://www.origin.com,,1,,1,1,1,0
13408,http://www.sunjournal.com,,1,,1,1,0,1
13420,http://www.newschoolers.com,1,1,1,1,1,0,0
13423,http://www.coldwellbankeronline.com,-1,1,-1,1,1,1,0
13426,http://www.duckcommander.com,,1,,1,1,0,0
13431,http://www.sugarncream.com,1,1,1,1,1,0,0
13477,http://www.healthvault.com,,1,,1,1,0,0
13478,http://www.onlinesentinel.com,,1,,1,1,1,0
13484,http://www.animevice.com,2,2,2,2,2,0,0
13492,http://www.nzherald.co.nz,1,1,1,1,1,0,0
13503,http://www.allfreejewelrymaking.com,-1,1,-1,1,1,1,0
13522,http://www.milehighreport.com,1,1,1,1,1,0,0
13547,http://www.pedigree.com,1,1,1,1,1,1,0
13554,http://www.tvmuse.eu,1,1,1,1,1,0,0
13560,http://www.mindjolt.com,-1,1,-1,1,1,1,0
13561,http://www.technologytell.com,1,1,1,1,1,0,0
13584,http://www.everydaydiabeticrecipes.com,-1,1,-1,1,1,1,0
13606,http://www.city-discovery.com,3,1,3,1,-1,1,0
13617,http://www.revision3.com,,1,,1,1,1,0
13637,http://www.gamejolt.com,,1,,1,1,0,0
13643,http://www.janraincapture.com,1,1,1,1,1,0,0
13646,http://www.wwmt.com,,1,,1,1,1,0
13651,http://www.5gig.com,1,1,1,1,1,0,0
13664,http://www.postcrescent.com,,1,,1,1,1,0
13669,http://www.physorg.com,1,1,1,1,1,0,1
13754,http://www.topozone.com,,1,,1,1,1,0
13766,http://www.uwishunu.com,1,1,1,1,1,0,0
13788,http://www.sofeminine.co.uk,,1,,1,-1,0,0
13789,http://www.500px.com,1,1,1,1,1,0,0
13793,http://www.healthyweb.com,1,1,1,1,1,0,0
13810,http://www.jetsetter.com,1,1,-1,1,1,1,0
13811,http://www.hdforums.com,1,1,1,1,1,1,0
13816,http://www.ephotozine.com,,1,,-1,-1,0,0
13820,http://www.envolve.com,1,1,1,1,1,0,0
13833,http://www.webosnation.com,1,1,1,1,1,0,0
13841,http://www.thefw.com,,1,,1,1,1,0
13851,http://www.india.com,-1,1,-1,1,1,1,0
13853,http://www.bestofneworleans.com,1,1,1,1,1,1,0
13854,http://www.promotive.com,,1,,1,1,1,0
13889,http://www.joemiller.us,3,1,3,1,1,1,0
13906,http://www.surnamedb.com,3,1,3,1,1,0,1
13926,http://www.eastbayexpress.com,1,1,1,1,1,1,0
13970,http://www.habbo.com,-1,1,1,1,1,1,0
13977,http://www.rally.org,1,1,1,1,1,0,0
13987,http://www.tapastic.com,1,1,1,1,1,0,0
13996,http://www.yasni.de,1,1,1,-1,-1,0,0
14010,http://www.wttw.com,1,1,1,1,1,0,0
14066,http://www.taaz.com,1,1,-1,1,1,1,0
14093,http://www.caron.com,1,1,1,1,1,0,0
14097,http://www.simplyink.com,,1,,1,1,0,1
14105,http://www.mredllc.com,,1,,1,1,1,0
14122,http://www.theage.com.au,1,1,1,1,1,0,0
14136,http://www.f150online.com,,1,,1,1,1,0
14141,http://www.nicovideo.jp,,1,,1,1,0,0
14142,http://www.revrocket.us,,1,,1,1,1,0
14168,http://www.ntb.com,1,1,1,1,1,0,0
14197,http://www.creativebug.com,1,1,1,1,1,0,0
14212,http://www.beckett.com,1,1,1,1,1,0,0
14215,http://www.sptimes.com,1,1,1,1,1,0,0
14228,http://www.ancestry.ca,-1,1,-1,1,1,1,0
14233,http://www.1800memories.com,,1,,1,1,1,0
14245,http://www.tunewiki.com,1,1,1,1,1,0,0
14247,http://www.ucoz.com,,1,,1,1,0,0
14264,http://www.storagetreasures.com,1,1,1,1,1,1,0
14284,http://www.sualize.us,1,1,1,1,1,0,0
14289,http://www.healthstatus.com,,1,,1,-1,0,0
14317,http://www.activeboard.com,1,1,1,1,1,0,0
14318,http://www.joythebaker.com,1,1,1,1,1,0,0
14328,http://www.barneys.com,1,1,1,1,1,0,0
14390,http://www.minus.com,1,1,1,1,1,0,0
14392,http://www.general-files.com,1,1,1,1,1,0,0
14398,http://www.buenamusica.com,1,1,1,1,1,0,0
14410,http://www.msn.ca,,1,,1,1,0,0
14411,http://www.rebategiant.com,1,1,1,1,1,0,0
14414,http://www.slimwareutilities.com,1,1,-1,1,1,0,1
14415,http://www.medicare.com,-1,1,-1,1,1,0,1
14447,http://www.heraldsun.com.au,1,1,1,1,1,0,0
14450,http://www.clorox.com,3,1,3,1,1,1,0
14451,http://www.brownstoner.com,-1,1,1,1,1,0,0
14455,http://www.memez.com,1,1,1,1,1,0,0
14467,http://www.disclose.tv,1,1,1,1,1,0,0
14469,http://www.kolotv.com,,1,,1,1,1,0
14482,http://www.perfectcupsweeps.com,2,2,2,2,2,1,0
14490,http://www.sulia.com,,1,,1,1,0,0
14494,http://www.arthritis.org,,1,,1,1,0,0
14503,http://www.halfoffdepot.com,,1,,1,1,1,0
14514,http://www.newstribune.com,1,1,1,1,1,0,0
14516,http://www.era.com,1,1,1,1,1,0,0
14517,http://www.charlestoncitypaper.com,1,1,1,1,1,1,0
14536,http://www.bookish.com,1,1,1,1,1,1,0
14581,http://www.autospies.com,,1,,1,1,1,0
14591,http://www.autotrader.ca,1,1,1,1,1,0,0
14611,http://www.cultivate.com,1,1,1,1,1,1,0
14624,http://www.pagesjaunes.ca,1,1,1,1,1,0,0
14625,http://www.blazersedge.com,1,1,1,1,1,0,0
14634,http://www.newsleader.com,,1,,1,1,1,0
14641,http://www.celiac.com,,1,,1,1,0,0
14661,http://www.independentmail.com,,1,,1,1,0,0
14674,http://www.wanelo.com,1,1,1,1,1,0,0
14683,http://www.bigpoint.com,1,1,1,1,1,0,0
14693,http://www.aufeminin.com,,1,,1,-1,0,0
14739,http://www.yotatech.com,,1,,1,1,1,0
14746,http://www.medicalxpress.com,1,1,1,1,1,0,1
14748,http://www.oobgolf.com,,1,,-1,1,0,0
14773,http://www.pressconnects.com,,1,,1,1,1,0
14780,http://www.salesgravy.com,,1,,1,1,1,0
14816,http://www.fliiby.com,1,1,1,-1,-1,0,0
14821,http://www.stv.tv,3,1,3,1,1,0,1
14825,http://www.cnet.co.uk,,1,,1,1,0,1
14829,http://www.therealnews.com,,1,,1,1,0,1
14850,http://www.behindthesteelcurtain.com,1,1,1,1,1,0,0
14852,http://www.arrowheadpride.com,1,1,1,1,1,0,0
14864,http://www.malavida.com,,1,,1,1,1,0
14873,http://www.forgeofempires.com,1,1,1,-1,1,0,0
14880,http://www.gifsoup.com,1,1,1,1,1,0,0
14922,http://www.netotiate.com,1,1,-1,1,1,0,1
14925,http://www.freenew.net,1,1,1,1,1,0,0
14929,http://www.opednews.com,,1,,1,1,0,0
14937,http://www.mog.com,-1,1,-1,1,1,1,0
14943,http://www.wize.com,1,1,1,1,1,0,0
14949,http://www.thedianerehmshow.org,1,1,1,1,1,0,0
14954,http://www.ideascale.com,1,1,1,1,1,0,0
14964,http://www.ticketmaster.ca,,1,,1,1,1,0
14975,http://www.lfpress.com,1,1,1,1,1,0,0
14982,http://www.kiwi6.com,1,1,1,-1,1,0,0
15000,http://www.familyshare.com,1,1,1,1,1,1,0
15012,http://www.compandsave.com,,1,,1,1,1,0
15034,http://www.codeproject.com,1,1,1,-1,-1,0,0
15036,http://www.ask.fm,1,1,1,1,1,0,0
15048,http://www.6wav.es,1,1,1,1,1,0,0
15062,http://www.yahoo-email.com,1,1,1,1,1,0,0
15064,http://www.dailyfreegames.com,1,1,1,1,1,0,1
15073,http://www.doggyloot.com,1,1,1,1,1,0,0
15123,http://www.shoplocket.com,1,1,1,1,1,0,0
15136,http://www.arktimes.com,3,1,3,1,1,1,0
15137,http://www.news10.com,1,1,1,1,1,0,0
15141,http://www.getmyperks.com,1,1,1,1,1,0,0
15151,http://www.friendster.com,1,1,1,1,1,1,0
15159,http://www.twenga.nl,1,1,1,1,1,1,0
15161,http://www.minorleagueball.com,1,1,1,1,1,0,0
15162,http://www.indyweek.com,1,1,1,1,1,1,0
15175,http://www.leaderherald.com,,1,,1,1,0,1
15184,http://www.dodgeforum.com,,1,,1,1,1,0
15202,http://www.totallyloveit.com,1,1,1,1,1,0,1
15207,http://www.advanceweb.com,,1,,1,1,0,1
15208,http://www.spinner.com,-1,1,-1,1,1,1,0
15210,http://www.fivebelow.com,1,1,1,1,1,0,0
15230,http://www.tampabay.com,1,1,1,1,1,0,0
15244,http://www.dots.com,1,1,1,1,1,0,0
15261,http://www.tripcase.com,1,1,1,1,1,0,0
15263,http://www.twenga.fr,1,1,,1,1,1,0
15318,http://www.avforums.com,1,1,1,-1,-1,0,0
15327,http://www.glad.com,3,1,3,1,-1,1,0
15372,http://www.prevacid24hr.com,1,1,1,1,1,0,0
15393,http://www.socialitelife.com,-1,1,-1,1,1,1,0
15410,http://www.govx.com,1,1,1,1,1,0,0
15424,http://www.tvigle.ru,3,1,3,1,1,1,0
15433,http://www.irokotv.com,1,1,1,1,1,0,0
15451,http://www.donorschoose.org,1,1,-1,1,1,1,0
15453,http://www.knobsandhardware.com,,1,,1,1,1,0
15456,http://www.freshstep.com,1,1,1,1,1,1,0
15459,http://www.stayfriends.de,1,1,1,-1,-1,0,0
15470,http://www.20minutes.fr,1,1,1,1,1,0,0
15497,http://www.experts123.com,1,1,-1,1,1,0,1
15552,http://www.ktvz.com,,1,,1,1,1,0
15563,http://www.switched.com,1,1,1,1,1,1,0
